class,pairs,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14,feature15,feature16
0,qid:671,4,0,2,4,0,4,0,0,1,0,5,20,11,3,2.8,4
0,qid:672,2,0,0,3,3,4,0,0,0,1,4,18,5,2,2,3
1,qid:672,1,0,2,2,1,1,0,1,1,0,3,12,3,1,2,3
0,qid:673,2,1,2,3,3,1,0,0,0,1,8,22,7,2,2.1,4
1,qid:673,0,1,1,1,2,2,0,0,0,1,7,16,7,1,2.1,3
0,qid:674,0,1,3,3,3,1,0,1,0,0,6,21,8,2,2,2
1,qid:674,1,1,1,4,3,3,0,0,1,0,5,20,7,1,2.7,4
1,qid:675,0,0,0,1,2,1,0,0,0,1,3,9,3,1,1.3,2
0,qid:675,2,0,0,0,4,0,0,1,0,0,2,14,4,2,1.5,2
1,qid:676,1,1,0,0,1,0,0,1,0,0,2,7,2,0,1,1
0,qid:676,0,1,2,5,2,0,1,0,1,1,5,19,8,1,2,3
1,qid:677,0,0,2,2,1,0,0,0,1,0,5,11,3,2,1.3,2
0,qid:677,0,0,4,2,2,3,0,0,1,2,5,19,7,0,3.1,4
1,qid:678,2,2,0,2,2,1,0,0,1,0,5,17,5,1,1.6,2
0,qid:678,0,1,3,3,3,2,1,0,1,0,6,20,6,1,2,3
0,qid:679,5,0,0,1,0,4,0,0,0,1,6,17,8,3,1.3,2
1,qid:679,2,0,1,0,0,1,0,1,0,0,1,6,2,0,1.5,2
1,qid:680,1,0,3,5,1,1,0,0,0,1,4,16,6,1,1.8,3
0,qid:680,1,1,1,5,2,2,1,0,0,0,8,22,10,2,2.2,2
0,qid:681,3,2,0,3,0,0,0,1,1,3,6,20,7,0,1.6,2
1,qid:681,0,1,0,1,1,3,0,0,0,0,3,9,5,2,1.8,2
0,qid:682,0,2,2,0,3,1,0,0,0,1,5,14,5,1,1.6,2
1,qid:682,0,0,0,2,1,2,0,0,0,0,4,9,4,1,1.3,2
1,qid:683,0,2,1,0,0,1,0,1,0,1,2,8,4,0,1.5,2
0,qid:683,0,0,0,1,2,2,0,1,0,2,3,12,6,0,2,3
1,qid:684,1,1,3,0,3,2,0,0,0,0,6,16,7,2,1.9,3
0,qid:684,0,1,4,1,3,2,0,0,0,0,7,20,8,2,3,3
1,qid:685,0,0,0,2,1,0,0,0,1,0,2,6,2,1,1.5,2
0,qid:685,1,1,1,1,1,1,1,1,0,2,1,11,5,0,2,3
1,qid:686,0,0,0,0,0,1,0,0,0,0,1,3,1,1,1,1
0,qid:686,0,2,1,2,1,3,0,0,0,1,4,14,6,2,2.3,3
0,qid:687,0,1,1,0,0,3,1,0,1,0,4,11,5,0,2.2,3
1,qid:687,2,0,3,2,2,2,0,0,2,1,7,21,8,2,1.6,2
1,qid:688,0,1,7,0,0,2,0,1,0,0,8,19,8,2,2.6,4
0,qid:688,1,1,2,1,2,3,0,1,1,0,7,21,7,1,1.3,2
1,qid:689,1,1,2,3,1,2,0,0,1,0,8,19,7,1,3,3
0,qid:689,2,0,3,1,2,2,0,0,2,1,6,19,7,1,1.7,2
0,qid:690,0,1,2,2,0,2,0,0,0,5,1,13,5,1,1.2,2
1,qid:690,0,0,1,1,0,4,0,0,0,2,2,10,5,2,1.4,2
0,qid:691,3,1,1,1,1,0,0,0,0,0,3,11,6,1,3,4
1,qid:691,2,0,0,1,0,1,0,0,1,0,3,8,2,1,1.5,2
0,qid:692,2,2,0,2,4,2,0,1,0,1,8,22,10,1,2.4,4
1,qid:692,0,3,2,4,1,1,0,1,1,0,5,18,6,2,1.3,2
1,qid:693,2,1,1,0,1,2,0,2,0,0,5,14,5,0,2.6,4
0,qid:693,1,2,0,1,1,2,1,0,0,0,6,14,6,1,1.2,2
1,qid:694,0,0,1,1,1,5,0,0,0,3,4,15,5,5,1.4,2
0,qid:694,0,1,0,2,3,1,0,0,1,0,4,13,5,1,1.8,2
0,qid:695,2,0,0,3,3,3,0,0,1,1,6,19,8,2,2.6,4
1,qid:695,2,0,1,3,2,3,0,0,0,5,3,19,8,5,2.1,3
0,qid:696,1,0,0,0,1,2,0,0,0,2,3,9,5,1,1.4,2
1,qid:696,0,0,0,1,0,4,0,0,0,1,4,10,6,1,2.2,2
1,qid:697,0,1,0,3,1,0,0,0,0,0,3,8,4,1,1.8,3
0,qid:697,1,1,2,1,2,2,0,0,1,0,6,16,8,2,2,3
0,qid:698,0,0,0,4,2,1,0,1,1,2,2,13,6,1,2.5,3
1,qid:698,1,0,0,1,1,3,0,0,0,1,4,11,5,1,2.8,4
0,qid:699,1,0,0,3,3,3,0,0,0,3,5,18,9,2,2.8,4
1,qid:699,1,0,1,1,2,3,0,0,1,1,7,17,10,2,2.6,5
0,qid:700,2,1,0,2,0,3,0,1,0,0,4,13,7,2,2,3
1,qid:700,1,0,2,0,2,3,0,0,1,0,5,14,9,2,3,3
0,qid:701,1,0,0,1,1,4,0,0,0,0,6,13,6,3,2.8,4
1,qid:701,0,0,0,0,3,2,0,0,1,0,3,9,4,2,1.5,2
1,qid:702,3,0,2,2,1,0,0,0,0,0,3,11,3,0,1,1
0,qid:702,3,2,0,4,2,2,0,0,0,0,9,22,11,3,2.7,5
1,qid:703,1,1,2,0,1,1,0,0,1,0,6,13,6,2,1.7,3
0,qid:703,1,2,0,2,0,2,0,0,0,2,5,14,6,1,2.2,3
1,qid:704,0,1,0,1,2,2,0,0,0,2,2,10,5,0,3,5
0,qid:704,2,1,1,0,2,2,0,0,0,1,7,16,6,1,2.2,4
0,qid:705,0,1,0,3,3,3,0,1,0,1,5,17,6,2,1.7,3
1,qid:705,0,0,1,2,0,3,0,0,0,1,3,10,5,2,1.8,2
1,qid:706,2,0,0,1,0,4,0,0,0,0,3,10,5,1,2.4,4
0,qid:706,1,2,1,1,1,5,0,0,0,1,8,20,8,4,2,3
1,qid:707,1,1,0,1,1,4,0,0,0,0,4,12,5,2,2.4,4
0,qid:707,3,0,1,3,1,3,0,0,1,0,6,18,6,3,2.2,3
1,qid:708,1,0,1,4,0,3,0,1,1,0,3,14,8,0,2.4,3
0,qid:708,1,2,0,1,0,2,0,0,1,1,4,12,5,2,1.2,2
0,qid:709,2,2,1,0,1,4,0,0,0,4,5,19,12,3,1.8,3
1,qid:709,0,0,0,2,4,5,0,0,0,1,5,17,10,4,1.5,3
0,qid:710,2,1,0,1,1,4,0,1,1,0,5,16,8,2,2.3,3
1,qid:710,0,1,0,0,1,2,0,0,1,1,2,8,2,2,1,1
1,qid:711,1,0,1,1,1,3,0,1,0,0,3,11,5,1,1.2,2
0,qid:711,0,2,1,0,2,1,0,1,0,0,2,9,4,1,1.5,2
0,qid:712,0,1,0,0,1,3,0,0,0,0,3,8,4,1,1.8,3
1,qid:712,0,0,0,0,0,3,0,0,0,0,1,4,0,0,0,0
1,qid:713,0,0,1,0,1,1,0,1,0,0,1,5,3,2,1,1
0,qid:713,1,1,1,1,1,4,0,0,0,1,7,17,6,2,1.7,3
0,qid:714,1,0,1,0,2,10,0,0,0,0,5,19,8,2,1.9,3
1,qid:714,1,1,2,0,1,4,0,0,0,0,5,14,3,1,1.7,2
1,qid:715,0,1,2,2,0,0,0,0,0,1,2,8,2,0,1.5,2
0,qid:715,0,0,4,0,2,1,0,0,0,0,5,13,5,0,1.8,3
1,qid:716,0,2,0,2,1,2,0,0,0,1,4,12,4,1,1.8,2
0,qid:716,0,0,1,0,4,5,0,1,0,0,4,15,6,1,2.2,3
0,qid:717,1,0,2,1,1,3,0,0,1,3,4,16,8,1,2.8,3
1,qid:717,0,1,1,1,0,1,0,1,0,0,3,9,3,0,1.3,2
1,qid:718,0,1,1,2,1,4,0,1,0,1,3,14,7,2,1.9,3
0,qid:718,1,0,2,2,2,4,0,1,0,1,7,21,8,2,2.6,5
1,qid:719,0,1,1,0,0,6,0,0,0,0,3,12,4,1,1.8,3
0,qid:719,1,1,1,2,1,1,0,0,0,1,4,12,6,2,2.2,3
1,qid:720,0,0,1,2,0,0,0,1,0,0,1,6,1,0,1,1
0,qid:720,1,0,0,0,1,4,1,0,0,1,5,15,6,3,1.7,2
1,qid:721,2,0,0,1,0,3,0,0,1,0,6,14,6,0,1.7,3
0,qid:721,1,1,0,1,0,2,0,2,0,0,5,13,5,1,1.6,3
1,qid:722,0,0,0,1,2,1,0,0,0,0,3,7,2,0,1,1
0,qid:722,0,1,1,0,1,1,0,1,0,0,2,7,2,0,1,1
1,qid:723,0,0,1,1,1,2,0,0,0,1,2,8,3,2,1,1
0,qid:723,1,1,0,3,0,2,0,0,0,1,4,12,6,1,2.7,4
0,qid:724,2,1,2,2,2,1,0,0,0,2,6,19,9,4,2.4,3
1,qid:724,0,0,0,1,1,3,0,0,0,0,5,10,4,2,1.3,2
1,qid:725,0,0,0,0,2,2,0,1,0,1,4,11,4,1,1.5,2
0,qid:725,0,0,1,2,4,5,1,0,0,0,9,22,11,4,1.9,3
0,qid:726,2,0,0,1,1,4,0,0,0,1,8,17,6,3,1.3,2
1,qid:726,1,0,0,0,3,1,0,0,0,0,2,7,3,1,1,1
1,qid:727,2,0,1,1,2,6,0,0,0,0,6,18,8,4,2.8,3
0,qid:727,1,1,2,1,1,2,0,0,0,1,4,13,6,2,2,3
1,qid:728,3,0,1,0,1,2,0,0,0,0,6,14,7,2,1.4,2
0,qid:728,1,0,3,2,1,0,0,0,1,0,4,12,6,3,1.7,2
1,qid:729,1,0,0,0,2,1,0,0,0,1,3,9,4,1,1,1
0,qid:729,0,3,0,1,3,1,0,0,0,0,4,12,6,2,1.8,2
1,qid:730,0,0,0,0,1,2,0,0,0,0,3,7,2,2,1,1
0,qid:730,1,0,2,0,2,2,0,0,0,0,6,15,6,3,1.3,2
0,qid:731,1,0,0,0,1,3,0,0,0,1,3,9,3,2,1.3,2
1,qid:731,1,0,0,1,1,1,0,0,0,0,3,7,2,2,1.5,2
0,qid:732,0,1,0,3,2,2,0,0,1,0,4,13,8,2,2.3,3
1,qid:732,2,0,1,0,2,2,0,0,0,0,6,13,5,3,1.4,2
0,qid:733,1,0,1,0,0,0,0,2,0,0,0,5,2,1,1,1
1,qid:733,2,0,0,2,1,1,0,1,1,0,3,12,4,0,1.8,2
0,qid:734,0,0,2,1,0,5,0,0,0,0,7,18,6,2,2,3
1,qid:734,1,1,2,0,0,1,0,1,0,0,2,10,3,0,2,3
1,qid:735,0,0,0,1,0,3,0,1,0,0,1,6,2,1,1.5,2
0,qid:735,2,0,0,2,0,8,0,0,0,0,6,19,8,2,2.4,4
0,qid:736,0,0,1,1,1,4,0,0,0,2,6,17,6,2,1.2,2
1,qid:736,0,0,0,3,0,1,0,0,0,1,3,9,3,0,1.3,2
0,qid:737,0,1,3,0,2,3,0,0,0,1,7,17,6,3,2,3
1,qid:737,0,0,0,1,5,3,0,0,0,1,4,14,6,3,1.2,2
1,qid:738,0,0,0,2,0,1,0,0,1,1,0,5,3,1,1,1
0,qid:738,2,0,0,0,2,2,0,0,0,0,6,12,5,1,2,3
1,qid:739,1,1,0,0,3,2,0,0,0,1,6,14,7,3,1.7,2
0,qid:739,1,0,0,2,2,4,0,0,0,0,7,16,6,4,1.5,2
1,qid:740,2,0,0,1,2,2,0,0,1,1,5,14,6,2,1.7,2
0,qid:740,2,1,1,1,1,4,0,0,1,1,7,19,8,2,2.1,3
0,qid:741,2,0,1,5,0,3,0,0,1,0,7,20,8,3,2.5,4
1,qid:741,0,0,2,1,1,3,0,0,0,0,4,11,5,1,2.4,4
0,qid:742,0,0,1,4,1,2,0,0,0,1,3,12,5,1,2.2,3
1,qid:742,0,1,1,1,2,5,0,1,0,0,4,15,4,2,1.5,2
1,qid:743,1,1,0,1,0,5,0,1,0,0,4,13,7,1,2,3
0,qid:743,2,0,0,0,2,4,0,0,0,0,9,17,7,2,1.9,3
1,qid:744,2,0,0,1,3,5,0,0,0,0,5,16,9,3,2.1,3
0,qid:744,1,0,1,0,4,2,0,0,0,1,7,17,4,4,1.8,2
1,qid:745,1,1,0,0,0,2,0,0,0,0,3,7,3,1,1,1
0,qid:745,0,0,0,1,2,3,0,1,0,0,5,12,5,0,1.2,2
1,qid:746,1,0,2,0,1,7,0,0,0,0,12,23,8,3,2.3,2
0,qid:746,0,0,2,3,3,4,0,0,0,0,10,22,8,2,2.3,3
1,qid:747,0,0,0,2,2,4,0,0,0,0,5,13,5,2,1,1
0,qid:747,2,1,0,1,3,2,0,0,0,0,5,14,6,2,1.7,2
1,qid:748,2,0,1,2,1,5,0,0,0,0,5,16,7,3,2.4,4
0,qid:748,2,2,1,2,2,2,0,0,0,0,9,20,9,3,1.9,2
0,qid:749,0,0,2,3,0,3,0,1,0,1,5,15,8,4,1.5,2
1,qid:749,0,0,0,1,0,2,0,0,0,1,1,5,2,1,1.5,2
0,qid:750,0,0,1,1,0,3,1,0,0,0,2,8,5,1,1.6,2
1,qid:750,0,0,1,2,0,0,0,0,0,0,3,6,2,1,1.5,2
1,qid:751,0,0,1,0,0,4,0,0,0,0,3,8,3,0,1.7,2
0,qid:751,0,0,2,2,2,2,0,1,0,0,4,13,5,2,1.8,2
1,qid:752,0,0,0,2,1,1,0,0,0,0,4,10,4,1,2,3
0,qid:752,3,1,0,4,0,3,0,1,0,0,8,21,11,2,3.1,4
0,qid:753,1,2,2,0,1,0,0,0,1,0,6,13,4,1,2,3
1,qid:753,2,0,1,0,0,1,0,0,0,0,4,8,3,1,2,3
0,qid:754,1,0,0,1,0,5,0,1,0,0,7,17,7,1,1.3,2
1,qid:754,0,0,0,0,2,3,0,0,0,0,4,9,3,0,1.7,2
0,qid:755,0,1,2,1,1,0,0,0,1,1,4,11,6,1,1.8,2
1,qid:755,1,1,2,1,0,0,0,0,0,0,4,11,4,1,1.8,3
0,qid:756,1,1,2,0,2,1,0,0,0,0,4,11,6,1,1.7,3
1,qid:756,0,0,0,2,1,1,0,0,0,0,3,7,3,1,1.7,2
0,qid:757,1,2,2,4,0,3,0,0,0,2,8,22,12,4,2,2
1,qid:757,0,1,0,0,0,3,0,0,0,0,3,8,3,1,1.7,2
1,qid:758,1,1,2,2,0,1,0,0,1,0,5,13,5,1,2.4,3
0,qid:758,1,1,6,4,1,0,0,1,0,0,4,18,8,0,2.4,3
0,qid:759,0,1,1,1,2,1,1,0,0,0,3,12,6,1,2,3
1,qid:759,0,0,1,2,1,2,0,0,1,0,3,11,4,1,1.5,2
1,qid:760,1,1,0,3,2,1,0,0,1,1,7,19,6,1,3,5
0,qid:760,0,4,2,2,1,2,0,0,1,1,6,22,7,2,2.1,2
0,qid:761,1,3,1,3,0,1,0,0,0,1,5,15,5,2,1.8,2
1,qid:761,3,1,0,2,1,0,0,1,0,2,3,13,6,0,1.7,2
1,qid:762,0,1,2,2,2,1,0,0,1,2,2,13,4,1,1.5,2
0,qid:762,1,0,4,1,4,1,0,0,2,0,3,16,6,1,2,3
1,qid:763,0,2,3,0,2,1,0,1,1,0,4,15,7,1,1.7,3
0,qid:763,2,0,1,2,2,1,0,0,0,1,3,12,6,2,2,3
0,qid:764,0,0,3,2,0,3,0,1,0,2,6,17,5,1,1.6,3
1,qid:764,0,0,0,1,0,5,0,0,0,1,4,11,5,1,1.6,3
0,qid:765,0,1,3,0,0,2,0,0,0,2,7,15,4,2,1.3,2
1,qid:765,0,1,0,2,3,3,0,0,0,0,4,13,6,2,1.7,2
0,qid:766,1,1,0,1,3,0,0,1,0,1,2,10,5,2,2,2
1,qid:766,0,1,0,0,1,2,0,0,0,0,3,7,3,0,1.7,2
1,qid:767,1,2,2,2,3,2,0,0,0,0,8,20,8,1,2.8,4
0,qid:767,0,2,2,1,2,2,0,0,0,3,5,18,6,2,2.3,3
0,qid:768,1,4,2,2,4,2,0,0,1,0,7,23,10,2,1.8,2
1,qid:768,0,1,0,0,0,3,0,0,0,1,5,10,3,1,1.7,2
0,qid:769,0,5,0,1,2,2,0,0,0,1,10,21,7,3,1.9,2
1,qid:769,0,0,0,2,1,4,0,0,0,1,3,11,4,1,2,2
0,qid:770,2,2,6,0,2,1,0,0,0,0,9,22,8,3,1.9,3
1,qid:770,0,2,1,1,0,2,0,1,0,0,2,9,4,0,1.3,2
1,qid:771,0,1,0,1,1,6,0,0,0,0,6,16,4,0,1.8,2
0,qid:771,0,2,1,0,4,3,0,0,1,3,4,18,8,2,1.8,3
0,qid:772,1,2,1,1,0,1,0,1,1,2,3,13,5,2,1,1
1,qid:772,0,1,3,3,0,2,0,0,0,1,4,14,3,1,1.3,2
1,qid:773,0,1,1,1,1,3,0,0,0,0,6,13,5,2,2,2
0,qid:773,0,1,2,3,3,2,0,0,1,2,8,22,7,2,2.7,5
0,qid:774,1,4,3,5,0,0,0,0,0,1,6,20,8,0,2.9,4
1,qid:774,0,2,0,0,0,1,0,0,0,0,1,4,1,0,1,1
1,qid:775,0,0,0,1,2,5,0,0,0,1,5,14,7,1,2.1,2
0,qid:775,2,1,0,4,0,3,0,0,0,1,8,20,6,0,1.8,3
0,qid:776,2,2,0,2,1,3,0,0,1,1,7,19,9,1,2.8,4
1,qid:776,0,0,0,0,3,4,0,0,1,2,7,18,8,3,1.6,3
0,qid:777,0,0,2,1,2,5,0,0,1,1,5,17,7,1,1.9,3
1,qid:777,0,0,3,4,0,3,0,0,0,0,6,17,6,1,1.7,2
1,qid:778,0,1,0,3,0,1,0,0,0,2,6,13,5,2,1.6,3
0,qid:778,0,0,2,3,2,2,0,1,1,2,4,17,6,2,1.5,2
0,qid:779,2,0,3,2,4,2,0,0,1,0,9,23,8,0,1.6,2
1,qid:779,4,0,4,2,2,1,0,0,0,0,6,20,6,1,2,3
1,qid:780,0,0,1,2,2,4,0,0,0,1,7,18,6,2,2.2,2
0,qid:780,2,1,1,2,1,2,0,0,0,1,9,20,7,3,1.3,2
1,qid:781,0,0,2,2,2,3,0,0,1,1,7,18,7,2,1.7,3
0,qid:781,0,1,2,2,3,3,0,0,1,2,8,22,9,2,2.1,4
1,qid:782,1,2,0,1,0,1,0,0,1,3,1,10,5,0,2.2,3
0,qid:782,0,0,2,0,5,1,0,0,1,1,2,12,6,2,1.7,3
1,qid:783,0,0,3,2,0,2,0,0,0,0,4,11,3,0,1.7,2
0,qid:783,1,2,2,4,0,3,0,0,0,1,5,18,9,2,1.8,2
0,qid:784,1,2,0,2,2,2,0,1,0,2,4,16,10,3,1.3,2
1,qid:784,0,1,3,0,1,1,0,0,0,0,5,11,5,1,2.2,3
1,qid:785,0,0,1,3,0,2,0,0,1,0,3,10,4,0,2.3,3
0,qid:785,2,1,3,1,0,1,1,0,3,0,7,19,8,1,2.1,2
0,qid:786,0,0,2,2,1,4,0,0,0,2,11,22,8,5,1.6,2
1,qid:786,1,0,1,4,1,2,0,0,1,2,6,20,7,1,2.7,4
1,qid:787,0,0,1,1,3,3,0,0,0,0,3,11,4,1,2,3
0,qid:787,2,1,1,2,0,3,0,0,1,0,5,17,8,2,1.3,2
1,qid:788,0,0,1,4,0,3,0,0,0,3,5,17,9,3,1.7,3
0,qid:788,1,0,4,3,1,3,0,0,1,1,7,21,8,1,2.4,4
1,qid:789,0,1,2,2,0,1,0,0,0,0,5,11,4,0,2,3
0,qid:789,0,0,2,1,0,3,0,0,1,0,5,13,6,1,2.2,3
1,qid:790,0,1,2,1,2,1,0,0,0,0,7,14,5,2,1.6,2
0,qid:790,2,0,3,3,1,1,0,0,0,1,4,15,5,1,2,3
0,qid:791,2,1,1,2,0,1,0,1,1,1,4,14,6,2,1.8,3
1,qid:791,0,1,1,1,1,2,0,1,0,0,6,14,5,1,1.4,2
0,qid:792,1,0,1,0,2,2,0,0,2,0,7,18,7,2,1.9,3
1,qid:792,0,0,3,3,0,3,0,0,0,2,6,18,7,1,2.3,3
0,qid:793,1,1,3,1,4,0,0,0,1,1,6,18,9,2,1.8,3
1,qid:793,0,1,1,1,1,3,0,0,0,1,2,10,5,1,1.8,2
0,qid:794,0,1,1,1,0,4,0,0,0,0,7,16,7,1,2,3
1,qid:794,0,0,0,2,2,0,0,0,2,1,3,12,5,1,2.2,4
1,qid:795,0,0,0,3,2,5,0,0,0,1,8,22,10,2,2.4,4
0,qid:795,0,1,0,4,0,4,0,0,0,0,12,23,8,3,2.4,3
0,qid:796,0,0,0,4,1,4,0,0,1,1,7,20,8,2,3.9,5
1,qid:796,1,0,1,0,3,4,0,0,1,0,8,20,10,3,2.8,4
0,qid:797,1,0,0,3,2,4,0,0,0,3,5,20,10,3,2.3,3
1,qid:797,0,1,1,4,0,4,0,0,0,0,8,21,9,2,2.9,3
0,qid:798,2,0,0,3,3,2,0,0,1,2,8,22,12,3,2.3,3
1,qid:798,1,0,2,3,1,2,1,0,1,0,2,17,10,1,2,3
0,qid:799,2,0,1,0,1,3,0,0,2,3,3,15,5,2,1.6,3
1,qid:799,0,0,2,2,1,2,0,0,1,0,6,16,7,1,2.4,4
0,qid:800,1,0,0,1,1,0,0,1,2,0,3,12,7,0,1.7,3
1,qid:800,0,0,0,1,2,1,0,0,1,2,3,12,5,1,2.8,4
1,qid:801,0,0,2,0,8,2,0,0,1,2,5,21,11,3,3.5,5
0,qid:801,0,0,2,1,3,3,0,2,2,0,5,20,10,3,3.3,5
0,qid:802,0,2,3,1,5,2,0,1,0,0,6,20,9,0,1.9,4
1,qid:802,0,0,0,4,1,1,0,0,2,1,5,16,5,1,2,3
1,qid:803,0,1,0,3,6,2,0,0,0,1,5,18,7,3,2.6,3
0,qid:803,0,1,1,1,2,2,0,0,1,3,5,17,6,2,1.5,3
1,qid:804,0,0,2,2,2,1,0,0,0,1,6,14,5,1,2.8,4
0,qid:804,1,1,0,2,1,4,0,2,1,1,6,21,9,2,1.7,2
0,qid:805,1,0,0,2,1,4,0,0,1,1,4,16,7,1,1.6,2
1,qid:805,0,1,2,3,3,1,0,0,1,1,4,16,6,2,1.7,3
0,qid:806,1,0,3,1,2,0,0,0,2,1,3,13,5,1,2,3
1,qid:806,1,1,3,1,0,0,0,0,1,0,8,15,6,1,2.2,3
0,qid:807,0,1,5,1,0,4,0,1,0,0,4,18,10,4,2.1,2
1,qid:807,2,0,2,1,1,0,0,0,1,0,3,11,3,1,1.7,2
1,qid:808,2,0,3,1,1,3,0,0,0,2,5,17,8,1,2.3,3
0,qid:808,2,0,1,2,1,2,0,0,0,1,10,20,9,3,3.3,4
0,qid:809,0,0,2,0,5,0,0,0,1,1,7,17,7,1,2.7,4
1,qid:809,0,0,2,2,2,2,0,1,0,0,2,11,2,0,1.5,2
0,qid:810,0,0,2,3,5,0,0,1,0,1,7,19,7,1,2.4,3
1,qid:810,1,0,0,0,1,1,1,0,0,1,4,11,5,0,2,3
1,qid:811,0,1,0,2,3,5,0,0,1,3,6,21,9,2,2.6,3
0,qid:811,0,3,1,2,2,5,0,0,0,0,7,21,10,2,2.5,4
1,qid:812,2,0,2,3,1,6,1,0,0,0,7,22,10,2,2.2,3
0,qid:812,2,1,2,1,0,2,0,1,0,0,7,18,7,1,2.7,4
0,qid:813,1,1,0,2,2,4,0,0,1,1,6,21,10,2,2.5,4
1,qid:813,3,0,2,1,1,3,0,0,0,2,6,19,10,2,2.4,4
1,qid:814,1,0,1,1,1,0,0,1,0,0,1,7,2,0,1,1
0,qid:814,0,0,1,2,5,5,0,0,0,1,6,20,11,2,1.7,4
0,qid:815,0,0,0,2,4,3,0,0,0,3,6,20,8,3,2.8,3
1,qid:815,1,0,1,1,1,0,0,0,1,0,3,9,4,1,2.3,3
0,qid:816,3,2,1,2,3,2,0,0,0,1,8,22,10,3,1.9,3
1,qid:816,0,1,0,1,1,4,0,0,0,0,2,9,2,0,1.5,2
1,qid:817,0,0,2,1,1,2,0,0,0,2,5,14,6,2,2.2,3
0,qid:817,1,0,2,0,4,3,0,1,0,1,8,21,9,1,1.8,3
0,qid:818,1,0,0,1,0,2,0,0,0,0,7,15,7,1,2,3
1,qid:818,1,0,0,2,3,1,0,0,0,2,6,15,6,1,2.3,3
0,qid:819,2,1,0,1,1,3,0,0,0,1,9,19,6,1,2.7,3
1,qid:819,0,1,0,3,3,2,0,1,1,1,4,16,6,0,2.2,4
1,qid:820,1,1,0,1,1,0,0,0,0,0,4,9,3,1,1.3,2
0,qid:820,1,3,1,2,3,1,1,0,0,1,5,18,7,3,1.1,2
0,qid:821,0,1,4,0,2,6,0,0,1,3,4,22,8,3,2.9,4
1,qid:821,1,1,1,2,1,3,0,1,0,2,5,17,9,2,1.9,3
0,qid:822,1,0,2,3,3,1,0,1,0,1,6,19,9,3,2.7,4
1,qid:822,0,0,1,3,1,4,0,0,1,1,5,16,6,1,1.8,2
0,qid:823,0,1,3,4,3,0,0,1,1,0,4,17,6,1,1.8,2
1,qid:823,0,1,3,2,0,3,0,0,1,0,4,14,8,2,1.3,2
0,qid:824,0,2,2,6,2,2,0,1,0,1,5,21,8,3,2.4,4
1,qid:824,1,1,1,2,1,0,0,1,0,0,3,10,3,0,1.3,2
1,qid:825,1,2,1,3,1,0,0,1,0,1,4,14,5,2,1.8,2
0,qid:825,2,0,3,4,1,2,0,0,0,3,7,22,8,4,1.4,2
1,qid:826,1,0,0,1,0,4,0,1,0,0,5,12,4,1,2.3,3
0,qid:826,0,1,1,4,1,2,0,0,0,0,4,13,3,1,1.7,2
0,qid:827,1,2,3,3,2,0,0,0,3,1,3,19,7,2,2,2
1,qid:827,0,2,2,0,0,2,0,0,1,1,3,11,7,2,2.1,2
1,qid:828,0,1,1,1,0,3,0,0,0,2,4,12,4,2,1.3,2
0,qid:828,1,0,2,3,3,0,0,0,1,2,6,19,7,1,2.9,4
1,qid:829,0,1,0,0,3,2,0,1,0,2,3,12,5,1,1.4,2
0,qid:829,0,0,0,2,2,1,0,1,1,0,4,11,4,1,1.3,2
1,qid:830,0,1,3,4,3,1,0,0,1,1,3,17,6,1,2.2,4
0,qid:830,0,0,2,6,1,6,0,1,0,1,5,22,11,3,1.9,4
1,qid:831,0,0,2,3,1,1,0,0,0,0,8,16,6,1,1.7,3
0,qid:831,1,1,2,2,1,1,0,0,1,1,2,12,4,1,2,3
1,qid:832,0,0,0,1,1,3,0,0,0,0,1,6,4,0,2,3
0,qid:832,1,0,1,0,0,3,0,0,0,0,4,9,3,1,1.3,2
1,qid:833,2,0,4,1,1,3,0,0,0,2,6,20,8,2,1.6,2
0,qid:833,2,0,2,4,1,3,0,1,0,0,7,21,10,2,1.7,2
1,qid:834,1,0,2,1,2,3,0,2,1,0,5,20,9,1,2.3,4
0,qid:834,3,1,4,0,2,2,0,1,0,1,6,20,8,2,1.9,2
1,qid:835,0,1,1,1,1,4,0,0,0,2,7,18,7,3,1.4,2
0,qid:835,0,1,1,2,2,4,0,0,0,1,7,19,9,2,1.3,3
1,qid:836,1,0,1,2,2,5,0,0,0,1,4,16,7,3,1.6,3
0,qid:836,0,2,3,1,4,2,0,1,0,1,4,18,5,0,1.2,2
0,qid:837,0,1,4,3,1,0,0,0,0,1,7,19,8,3,1.9,2
1,qid:837,0,1,2,3,2,3,0,1,0,0,3,15,5,2,1,1
0,qid:838,1,0,2,1,0,1,0,0,0,0,5,11,5,1,1.4,2
1,qid:838,1,0,0,1,0,3,0,0,0,0,5,12,6,2,1.5,3
1,qid:839,3,0,3,2,0,0,0,0,0,0,5,13,6,0,2.2,3
0,qid:839,0,0,1,1,1,1,0,0,0,0,3,7,3,0,1,1
1,qid:840,0,0,1,0,2,1,0,0,0,0,3,7,3,1,1.7,2
0,qid:840,0,1,1,0,1,2,0,0,0,2,4,11,5,0,2.2,2
0,qid:841,1,0,0,0,2,5,0,0,0,2,6,16,7,4,1.4,2
1,qid:841,0,0,0,2,1,2,0,0,0,0,6,11,4,1,1.8,2
1,qid:842,0,0,0,3,0,3,0,0,0,2,4,12,4,2,1.5,2
0,qid:842,0,0,1,1,0,1,0,1,0,1,2,7,2,0,1,1
